trip_id,stop_id,stop_sequence,arrival,departure
58780102,334,1,,19:05:00
58780102,536,2,19:06:07,19:06:07
58780102,537,3,19:06:26,19:06:26
58780102,569,4,19:07:33,19:07:33
58780102,10569,5,19:08:10,19:08:10
58780102,570,6,19:08:18,19:08:18
58780102,883,7,19:08:37,19:08:37
58780102,571,8,19:09:27,19:09:27
58780102,572,9,19:11:32,19:11:32
58780102,574,10,19:12:25,19:12:25
58780102,575,11,19:13:06,19:13:06
58780102,576,12,19:13:24,19:13:24
58780102,577,13,19:13:51,19:13:51
58780102,578,14,19:14:05,19:14:05
58780102,579,15,19:14:48,19:14:48
58780102,580,16,19:15:01,19:15:01
58780102,185,17,19:15:54,19:15:54
58780102,6368,18,19:19:29,19:19:29
58780102,16369,19,19:20:18,19:20:18
58780102,6369,20,19:20:45,19:20:45
58780102,6371,21,19:21:15,19:21:15
58780102,6372,22,19:22:02,19:22:02
58780102,6373,23,19:22:47,19:22:47
58780102,6374,24,19:23:36,19:23:36
58780102,6375,25,19:24:10,19:24:10
58780102,6376,26,19:24:30,19:24:30
58780102,6377,27,19:25:15,19:25:15
58780102,76378,28,19:25:42,19:25:42
58780102,6390,29,19:25:54,19:25:54
58780102,16391,30,19:26:53,19:26:53
58780102,6392,31,19:28:22,19:28:22
58780102,6393,32,19:29:00,19:29:00
58780102,6394,33,19:29:25,19:29:25
58780102,6396,34,19:29:56,19:29:56
58780102,6397,35,19:30:19,19:30:19
58780102,6398,36,19:30:48,19:30:48
58780102,6399,37,,
58780102,6400,38,,
58780102,64001,39,,
58780102,6401,40,,
58780102,6402,41,,
58780102,6403,42,19:33:17,19:33:17
58780102,16403,43,19:33:36,19:33:36
58780102,6405,44,19:34:02,19:34:02
58780102,6406,45,19:34:29,19:34:29
58780102,6407,46,19:34:48,19:34:48
58780102,6408,47,19:35:03,19:35:03
58780102,6409,48,19:35:20,19:35:20
58780102,6410,49,19:35:30,19:35:30
58780102,6411,50,19:35:48,
58974640-20:00-NoStaOakGroExtend,70001,1,,18:29:00
58974640-20:00-NoStaOakGroExtend,70003,10,18:30:18,18:30:41
58974640-20:00-NoStaOakGroExtend,70005,20,18:31:52,18:32:29
58974640-20:00-NoStaOakGroExtend,70007,30,18:34:10,18:35:00
58974640-20:00-NoStaOakGroExtend,70009,40,18:35:58,18:36:45
58974640-20:00-NoStaOakGroExtend,70011,50,18:37:35,18:37:54
58974640-20:00-NoStaOakGroExtend,70013,60,18:39:17,18:40:06
58974640-20:00-NoStaOakGroExtend,70015,70,18:41:21,18:42:24
58974640-20:00-NoStaOakGroExtend,70017,80,18:43:38,18:44:34
58974640-20:00-NoStaOakGroExtend,70019,90,18:45:09,18:46:14
58974640-20:00-NoStaOakGroExtend,70021,100,18:47:19,18:48:44
58974640-20:00-NoStaOakGroExtend,70023,110,18:49:44,18:51:00
58974640-20:00-NoStaOakGroExtend,70025,120,18:51:24,18:52:18
58974640-20:00-NoStaOakGroExtend,70027,130,18:52:48,18:53:42
58974640-20:00-NoStaOakGroExtend,70029,140,18:55:36,18:56:32
58974640-20:00-NoStaOakGroExtend,70031,150,19:00:15,19:01:40
58974640-20:00-NoStaOakGroExtend,70279,160,19:03:09,19:04:10
58974640-20:00-NoStaOakGroExtend,70033,170,19:06:49,19:08:23
58974640-20:00-NoStaOakGroExtend,70035,180,19:11:14,19:12:14
58974640-20:00-NoStaOakGroExtend,70036,190,19:14:34,
58603214,20761,1,,18:15:00
58603214,2310,2,18:19:56,18:19:56
58603214,2312,3,18:21:31,18:21:31
58603214,2314,4,18:23:02,18:23:02
58603214,23151,5,18:25:05,18:25:05
58603214,2316,6,18:26:46,18:26:46
58603214,2626,7,18:29:48,18:29:48
58603214,2627,8,18:30:24,18:30:24
58603214,2628,9,18:32:04,18:32:04
58603214,5104,10,18:32:34,18:32:34
58603214,5019,11,18:35:08,18:35:08
58603214,5021,12,18:35:39,18:35:39
58603214,2405,13,18:36:43,18:36:43
58603214,2406,14,18:37:25,18:37:25
58603214,2407,15,18:38:19,18:38:19
58603214,2408,16,18:40:13,18:40:13
58603214,2410,17,18:41:09,18:41:09
58603214,21411,18,18:42:25,18:42:25
58603214,5038,19,18:43:00,18:43:00
58603214,15038,20,18:44:15,18:44:15
58603214,5039,21,18:45:10,18:45:10
58603214,5040,22,18:46:07,18:46:07
58603214,5317,23,18:47:12,18:47:12
58603214,5319,24,18:48:11,18:48:11
58603214,63241,25,18:49:31,18:49:31
58603214,50021,26,18:51:06,18:51:06
58603214,45002,27,18:51:48,
58654989,15795,1,,
58654989,15782,2,,
58654989,5783,3,,
58654989,5784,4,,
58654989,4733,5,,
58654989,5786,6,,
58654989,15787,7,,
58654989,5788,8,,
58654989,5714,9,,
58654989,5715,10,,
58654989,5718,11,,
58654989,5719,12,,
58654989,5720,13,,
58654989,5721,14,,
58654989,5722,15,,
58654989,5723,16,,
58654989,5724,17,,
58654989,5725,18,,
58654989,5726,19,,
58654989,46170,20,,
58654989,5605,21,,
58654989,5606,22,,
58654989,5653,23,,
58654989,5728,24,,
58654989,5729,25,,
58654989,5730,26,,
58654989,5731,27,,
58654989,5732,28,,
58654989,5733,29,,
58654989,5734,30,,
58654989,5736,31,,
58654989,5737,32,,
58654989,5740,33,,
58605648,8336,1,,19:05:00
58605648,8338,2,19:05:37,19:05:37
58605648,18338,3,19:06:17,19:06:17
58605648,17463,4,19:06:31,19:06:31
58605648,8576,5,19:06:55,19:06:55
58605648,8577,6,19:07:33,19:07:33
58605648,7536,7,19:08:04,19:08:04
58605648,7537,8,19:08:30,19:08:30
58605648,7539,9,19:08:58,19:08:58
58605648,7540,10,19:09:18,19:09:18
58605648,9021,11,19:09:52,19:09:52
58605648,9023,12,19:10:32,19:10:32
58605648,9024,13,19:10:40,19:10:40
58605648,9025,14,19:11:21,19:11:21
58605648,9026,15,19:11:55,19:11:55
58605648,5440,16,19:12:24,19:12:24
58605648,5441,17,19:12:43,19:12:43
58605648,5442,18,19:13:14,19:13:14
58605648,5443,19,19:13:54,19:13:54
58605648,5444,20,19:14:51,19:14:51
58605648,5445,21,19:15:14,19:15:14
58605648,15431,22,19:17:26,19:17:26
58605648,53270,23,19:18:34,
58605772,15795,1,,18:15:00
58605772,15782,2,18:19:19,18:19:19
58605772,5783,3,18:20:10,18:20:10
58605772,5784,4,18:21:14,18:21:14
58605772,4733,5,18:22:28,18:22:28
58605772,5786,6,18:25:13,18:25:13
58605772,15787,7,18:25:56,18:25:56
58605772,5788,8,18:26:11,18:26:11
58605772,5537,9,18:28:52,18:28:52
58605772,5538,10,18:29:38,18:29:38
58605772,5539,11,18:29:48,18:29:48
58605772,5540,12,18:30:27,18:30:27
58605772,5541,13,18:30:38,18:30:38
58605772,5542,14,18:31:11,18:31:11
58605772,5543,15,18:31:35,18:31:35
58605772,5544,16,18:32:21,18:32:21
58605772,5546,17,18:32:34,18:32:34
58605772,5547,18,18:33:28,18:33:28
58605772,5549,19,18:33:49,18:33:49
58605772,5550,20,18:34:13,18:34:13
58605772,5552,21,18:34:46,18:34:46
58605772,5553,22,18:35:28,18:35:28
58605772,5554,23,18:35:54,18:35:54
58605772,5555,24,18:37:37,18:37:37
58605772,5556,25,18:38:15,18:38:15
58605772,5557,26,18:39:21,18:39:21
58605772,5558,27,18:39:48,18:39:48
58605772,5691,28,18:40:39,18:40:39
58605772,5692,29,18:40:59,18:40:59
58605772,5693,30,18:41:18,18:41:18
58605772,5496,31,18:43:27,18:43:27
58605772,5559,32,18:44:14,18:44:14
58605772,5560,33,18:45:02,18:45:02
58605772,5561,34,18:46:31,18:46:31
58605772,6569,35,18:47:54,18:47:54
58605772,5271,36,18:48:42,
58444362,64000,1,,
58444362,1148,2,,
58444362,11149,3,,
58444362,11148,4,,
58444362,21148,5,,
58444362,1357,6,,
58444362,13590,7,,
58444362,1360,8,,
58444362,1362,9,,
58444362,1363,10,,
58444362,1365,11,,
58444362,1366,12,,
58444362,1526,13,,
58444362,1367,14,,
58444362,1369,15,,
58444362,1371,16,,
58444362,1372,17,,
58444362,1373,18,,
58444362,1375,19,,
58444362,1376,20,,
58444362,1378,21,,
58444362,1379,22,,
58444362,964,23,,
58444362,1111,24,,
58444362,1112,25,,
58444362,2558,26,,
58444362,2559,27,,
58444362,2560,28,,
58444362,2561,29,,
58444362,2564,30,,
58444362,25641,31,,
58444362,2168,32,,
58444362,22549,33,,
CR-627746-426,FR-3338-CS,0,,18:10:00
CR-627746-426,FR-0494-CS,10,18:17:54,18:20:00
CR-627746-426,FR-0451-02,20,18:26:36,18:27:00
CR-627746-426,FR-0394-02,30,18:34:16,18:35:00
CR-627746-426,FR-0361-02,40,18:39:18,18:40:00
CR-627746-426,FR-0301-02,50,18:48:14,18:48:14
CR-627746-426,FR-0253-02,60,18:53:51,18:54:00
CR-627746-426,FR-0219-02,70,18:58:43,18:58:43
CR-627746-426,FR-0201-02,80,19:01:21,19:02:00
CR-627746-426,FR-0167-02,90,19:07:13,19:08:00
CR-627746-426,FR-0132-02,100,19:12:54,19:14:00
CR-627746-426,FR-0115-02,110,19:16:43,19:17:00
CR-627746-426,FR-0098-S,120,19:20:27,19:21:00
CR-627746-426,FR-0074-02,130,19:24:57,19:26:00
CR-627746-426,FR-0064-02,140,19:28:01,19:28:01
CR-627746-426,FR-0034-02,150,19:32:19,19:34:00
58651095,2464,1,,18:31:24
58651095,2465,2,18:31:44,18:31:44
58651095,2466,3,18:32:18,18:32:18
58651095,2467,4,18:32:49,18:32:49
58651095,2468,5,18:33:06,18:33:06
58651095,12468,6,18:33:20,18:33:20
58651095,2469,7,18:33:51,18:33:51
58651095,2470,8,18:34:16,18:34:16
58651095,2471,9,18:34:40,18:34:40
58651095,2472,10,18:35:11,18:35:11
58651095,2473,11,18:35:25,18:35:25
58651095,2361,12,18:36:31,18:36:31
58651095,2323,13,18:36:42,18:36:42
58651095,2324,14,18:37:31,18:37:31
58651095,6218,15,18:37:45,18:37:45
58651095,2326,16,18:38:51,18:38:51
58651095,2327,17,18:39:12,18:39:12
58651095,2328,18,18:39:34,18:39:34
58651095,2329,19,18:39:42,18:39:42
58651095,2331,20,18:40:35,18:40:35
58651095,2332,21,18:41:09,18:41:09
58651095,2334,22,18:41:50,18:41:50
58651095,2335,23,18:42:14,18:42:14
58651095,2336,24,18:42:41,18:42:41
58651095,2338,25,18:43:37,18:43:37
58651095,2339,26,18:44:23,18:44:23
58651095,2340,27,18:44:34,18:44:34
58651095,2148,28,18:45:15,18:45:15
58651095,2149,29,18:45:29,18:45:29
58651095,2150,30,18:45:51,18:45:51
58651095,2151,31,18:46:37,18:46:37
58651095,2152,32,18:47:10,18:47:10
58651095,2153,33,18:47:26,18:47:26
58651095,2154,34,18:48:20,18:48:20
58651095,2155,35,18:49:13,18:49:13
58651095,2156,36,18:49:46,18:49:46
58651095,2158,37,18:50:36,18:50:36
58651095,2159,38,18:51:47,18:51:47
58651095,2160,39,18:52:29,18:52:29
58651095,2161,40,18:52:41,18:52:41
58651095,2162,41,18:52:57,18:52:57
58651095,2163,42,18:53:44,18:53:44
58651095,12614,43,18:54:58,18:54:58
58651095,2076,44,18:56:04,18:56:04
58651095,32549,45,18:57:36,
58603148,1060,1,,18:20:00
58603148,2446,2,18:20:35,18:20:35
58603148,2447,3,18:21:34,18:21:34
58603148,2448,4,18:22:19,18:22:19
58603148,2449,5,18:23:25,18:23:25
58603148,12451,6,18:25:21,18:25:21
58603148,12530,7,18:27:07,18:27:07
58603148,2531,8,18:28:21,18:28:21
58603148,2773,9,18:29:55,18:29:55
58603148,2774,10,18:30:38,18:30:38
58603148,2776,11,18:32:08,18:32:08
58603148,2778,12,18:32:26,18:32:26
58603148,2777,13,18:33:15,18:33:15
58603148,2779,14,18:33:52,18:33:52
58603148,29001,15,18:36:47,
58655000,15795,1,,
58655000,15782,2,,
58655000,5783,3,,
58655000,5784,4,,
58655000,4733,5,,
58655000,5786,6,,
58655000,15787,7,,
58655000,5788,8,,
58655000,5714,9,,
58655000,5715,10,,
58655000,5718,11,,
58655000,5719,12,,
58655000,5720,13,,
58655000,5721,14,,
58655000,5722,15,,
58655000,5723,16,,
58655000,5724,17,,
58655000,5725,18,,
58655000,5726,19,,
58655000,46170,20,,
58655000,5605,21,,
58655000,5606,22,,
58655000,5653,23,,
58655000,5728,24,,
58655000,5729,25,,
58655000,5730,26,,
58655000,5731,27,,
58655000,5732,28,,
58655000,5733,29,,
58655000,5734,30,,
58655000,5736,31,,
58655000,5737,32,,
58655000,5740,33,,
58879748,3582,1,,18:45:00
58879748,111258,2,18:45:16,18:45:16
58879748,111823,3,18:48:47,18:48:47
58879748,111828,4,18:50:32,18:50:32
58879748,111830,5,18:51:08,18:51:08
58879748,114878,6,18:51:58,18:51:58
58879748,111844,7,18:52:47,18:52:47
58879748,111848,8,18:53:44,18:53:44
58879748,111855,9,18:54:57,18:54:57
58879748,111864,10,18:57:01,18:57:01
58879748,111881,11,18:59:09,18:59:09
58879748,111895,12,19:01:00,19:01:00
58879748,111907,13,19:04:18,19:04:18
58879748,111146,14,19:05:23,
58604188,5513,11,18:04:53,18:04:53
58604188,5514,12,18:06:00,18:06:00
58604188,5517,13,18:07:20,18:07:20
58604188,5355,14,18:09:59,18:09:59
58604188,5356,15,18:10:13,18:10:13
58604188,5357,16,18:11:08,18:11:08
58604188,5358,17,18:11:58,18:11:58
58604188,5359,18,18:12:46,18:12:46
58604188,5360,19,18:13:42,18:13:42
58604188,5361,20,18:14:16,18:14:16
58604188,5362,21,18:15:02,18:15:02
58604188,5363,22,18:15:43,18:15:43
58604188,5364,23,18:16:15,18:16:15
58604188,5365,24,18:17:21,18:17:21
58604188,5366,25,18:18:56,18:18:56
58604188,5342,26,18:20:21,18:20:21
58604188,9215,27,18:22:47,18:22:47
58604188,19215,28,18:23:46,18:23:46
58604188,5369,29,18:24:34,18:24:34
58604188,53270,30,18:25:55,
58445399,1230,5,18:05:23,18:05:23
58445399,1232,6,18:06:56,18:06:56
58445399,1234,7,18:08:08,18:08:08
58445399,1235,8,18:09:17,18:09:17
58445399,1238,9,18:11:29,18:11:29
58445399,1239,10,18:12:39,18:12:39
58445399,1241,11,18:15:06,18:15:06
58445399,9980,12,18:16:24,18:16:24
58445399,9981,13,18:17:25,18:17:25
58445399,9982,14,18:18:12,18:18:12
58445399,10000,15,18:20:24,
58651520,20761,1,,18:24:00
58651520,2020,2,18:26:24,18:26:24
58651520,2021,3,18:27:20,18:27:20
58651520,2023,4,18:28:56,18:28:56
58651520,2025,5,18:29:27,18:29:27
58651520,2026,6,18:30:09,18:30:09
58651520,2027,7,18:32:36,18:32:36
58651520,2028,8,18:32:55,18:32:55
58651520,2030,9,18:34:03,18:34:03
58651520,2032,10,18:35:16,18:35:16
58651520,2033,11,18:35:55,18:35:55
58651520,2034,12,18:37:29,18:37:29
58651520,2036,13,18:38:40,18:38:40
58651520,2037,14,18:39:19,18:39:19
58651520,2038,15,18:39:57,18:39:57
58651520,2040,16,18:40:36,18:40:36
58651520,2047,17,18:41:14,18:41:14
58651520,2042,18,18:41:44,18:41:44
58651520,2043,19,18:42:42,18:42:42
58651520,2044,20,18:43:42,18:43:42
58651520,2046,21,18:44:27,18:44:27
58651520,8178,22,18:45:34,
CR-627743-423,FR-0494-CS,70,18:08:55,18:08:55
CR-627743-423,FR-3338-CS,80,18:17:52,
58443259,175,1,,18:57:00
58443259,143,2,18:57:36,18:57:36
58443259,144,3,18:59:04,18:59:04
58443259,145,4,19:02:56,19:02:56
58443259,146,5,19:03:55,19:03:55
58443259,147,6,19:04:20,19:04:20
58443259,148,7,19:05:03,19:05:03
58443259,11481,8,19:05:56,19:05:56
58443259,151,9,19:11:24,19:11:24
58443259,153,10,19:12:55,19:12:55
58443259,154,11,19:13:42,19:13:42
58443259,155,12,19:14:31,19:14:31
58443259,156,13,19:15:17,19:15:17
58443259,157,14,19:16:17,19:16:17
58443259,21,15,19:17:28,19:17:28
58443259,22,16,19:18:08,19:18:08
58443259,23,17,19:18:38,19:18:38
58443259,24,18,19:19:33,19:19:33
58443259,25,19,19:20:11,19:20:11
58443259,27,20,19:21:11,19:21:11
58443259,28,21,19:21:46,19:21:46
58443259,29,22,19:22:09,19:22:09
58443259,30,23,19:22:42,19:22:42
58443259,32,24,19:23:10,19:23:10
58443259,10031,25,19:23:41,19:23:41
58443259,10032,26,19:24:00,19:24:00
58443259,33,27,19:24:42,
58605258,5271,1,,18:06:59
58605258,5563,2,18:10:47,18:10:47
58605258,5565,3,18:12:44,18:12:44
58605258,5695,4,18:15:02,18:15:02
58605258,5637,5,18:16:58,18:16:58
58605258,5638,6,18:17:42,18:17:42
58605258,15566,7,18:18:58,18:18:58
58605258,5566,8,18:19:38,18:19:38
58605258,5567,9,18:20:22,18:20:22
58605258,5568,10,18:21:07,18:21:07
58605258,5569,11,18:22:04,18:22:04
58605258,5570,12,18:23:01,18:23:01
58605258,5571,13,18:23:26,18:23:26
58605258,5572,14,18:24:06,18:24:06
58605258,5574,15,18:24:45,18:24:45
58605258,5575,16,18:25:03,18:25:03
58605258,5576,17,18:25:11,18:25:11
58605258,5577,18,18:25:22,18:25:22
58605258,5578,19,18:26:06,18:26:06
58605258,5579,20,18:26:17,18:26:17
58605258,5580,21,18:26:42,18:26:42
58605258,5581,22,18:26:52,18:26:52
58605258,45581,23,18:27:12,18:27:12
58605258,5582,24,18:27:26,18:27:26
58605258,5583,25,18:27:37,18:27:37
58605258,5585,26,18:28:32,18:28:32
58605258,5586,27,18:28:56,
58752293,323,1,,18:08:22
58752293,55600,2,18:08:40,18:08:40
58752293,325,3,18:10:35,18:10:35
58752293,3065,4,18:11:08,18:11:08
58752293,3066,5,18:11:42,18:11:42
58752293,3067,6,18:12:37,18:12:37
58752293,3068,7,18:13:44,18:13:44
58752293,3069,8,18:14:03,18:14:03
58752293,3070,9,18:14:32,18:14:32
58752293,3071,10,18:15:35,18:15:35
58752293,3073,11,18:16:03,18:16:03
58752293,3075,12,18:17:14,18:17:14
58752293,30751,13,18:20:08,18:20:08
58752293,30752,14,18:20:30,18:20:30
58752293,3125,15,18:22:34,18:22:34
58752293,3019,16,18:24:19,18:24:19
58752293,3020,17,18:25:02,18:25:02
58752293,3022,18,18:25:52,18:25:52
58752293,3023,19,18:26:21,18:26:21
58752293,3024,20,18:26:34,18:26:34
58752293,3025,21,18:26:48,18:26:48
58752293,3026,22,18:27:32,18:27:32
58752293,3027,23,18:28:12,18:28:12
58752293,3028,24,18:28:27,18:28:27
58752293,3029,25,18:28:54,18:28:54
58752293,3031,26,18:29:31,18:29:31
58752293,3032,27,18:29:54,18:29:54
58752293,3033,28,18:30:16,18:30:16
58752293,3034,29,18:30:26,18:30:26
58752293,3035,30,18:30:49,18:30:49
58752293,3036,31,18:31:02,18:31:02
58752293,32005,32,18:32:41,
58780807,816,52,18:05:46,18:05:46
58780807,817,53,18:06:06,18:06:06
58780807,818,54,18:06:46,18:06:46
58780807,10835,55,18:12:00,18:12:00
58780807,10833,56,18:14:42,
58651280,2134,1,,18:14:00
58651280,2099,2,18:14:00,18:14:00
58651280,2101,3,18:14:37,18:14:37
58651280,2102,4,18:15:53,18:15:53
58651280,2103,5,18:16:22,18:16:22
58651280,2104,6,18:16:57,18:16:57
58651280,2106,7,18:17:45,18:17:45
58651280,2107,8,18:18:29,18:18:29
58651280,2108,9,18:19:23,18:19:23
58651280,2110,10,18:19:54,18:19:54
58651280,2112,11,18:20:55,18:20:55
58651280,2113,12,18:21:09,18:21:09
58651280,2115,13,18:22:37,18:22:37
58651280,2117,14,18:23:31,18:23:31
58651280,2064,15,18:25:02,18:25:02
58651280,2066,16,18:25:57,18:25:57
58651280,2067,17,18:26:22,18:26:22
58651280,2068,18,18:27:33,18:27:33
58651280,2070,19,18:27:55,18:27:55
58651280,2071,20,18:28:24,18:28:24
58651280,2073,21,18:30:26,18:30:26
58651280,2074,22,18:31:07,18:31:07
58651280,20761,23,18:32:18,
58443249,113,1,,18:05:00
58443249,118,2,18:08:11,18:08:11
58443249,233,3,18:11:43,18:11:43
58443249,234,4,18:12:29,18:12:29
58443249,30235,5,18:13:10,18:13:10
58443249,236,6,18:16:53,18:16:53
58443249,2116,7,18:19:48,18:19:48
58443249,6564,8,18:22:14,18:22:14
58443249,888,9,18:24:33,18:24:33
58443249,889,10,18:26:28,18:26:28
58443249,31255,11,18:30:44,
58780681,1747,1,,18:25:00
58780681,1749,2,18:26:34,18:26:34
58780681,1750,3,18:27:03,18:27:03
58780681,1751,4,18:27:50,18:27:50
58780681,1752,5,18:28:06,18:28:06
58780681,1753,6,18:28:53,18:28:53
58780681,11531,7,18:31:26,18:31:26
58780681,1140,8,18:34:59,18:34:59
58780681,1141,9,18:35:11,18:35:11
58780681,1142,10,18:35:37,18:35:37
58780681,1144,11,18:36:33,18:36:33
58780681,1145,12,18:37:14,18:37:14
58780681,1147,13,18:38:02,18:38:02
58780681,64000,14,18:40:52,18:40:52
58780681,40001,15,18:44:31,18:44:31
58780681,401,16,18:44:54,18:44:54
58780681,404,17,18:45:55,18:45:55
58780681,405,18,18:46:39,18:46:39
58780681,406,19,18:47:36,18:47:36
58780681,407,20,18:48:52,18:48:52
58780681,410,21,18:49:40,18:49:40
58780681,411,22,18:50:11,18:50:11
58780681,412,23,18:50:29,18:50:29
58780681,413,24,18:52:57,18:52:57
58780681,414,25,18:53:31,18:53:31
58780681,415,26,18:54:35,18:54:35
58780681,416,27,18:55:19,18:55:19
58780681,10417,28,18:56:12,18:56:12
58780681,10418,29,18:57:05,18:57:05
58780681,10427,30,18:57:53,18:57:53
58780681,10421,31,19:00:07,19:00:07
58780681,10419,32,19:00:29,19:00:29
58780681,10422,33,19:01:04,19:01:04
58780681,10423,34,19:01:59,19:01:59
58780681,10424,35,19:02:41,19:02:41
58780681,10425,36,19:03:41,19:03:41
58780681,6474,37,19:04:20,19:04:20
58780681,6476,38,19:05:37,19:05:37
58780681,6460,39,19:06:54,19:06:54
58780681,6461,40,19:07:25,19:07:25
58780681,6462,41,19:07:40,19:07:40
58780681,6463,42,19:08:01,19:08:01
58780681,6464,43,19:08:17,19:08:17
58780681,602,44,19:09:42,19:09:42
58780681,797,45,19:10:25,
58781191,875,1,,18:46:00
58781191,6495,2,18:46:45,18:46:45
58781191,26495,3,18:47:40,18:47:40
58781191,36495,4,18:48:05,18:48:05
58781191,46495,5,18:48:56,18:48:56
58781191,56495,6,18:50:01,18:50:01
58781191,76495,7,18:50:44,18:50:44
58781191,6496,8,18:51:12,18:51:12
58781191,6498,9,18:52:13,18:52:13
58781191,6500,10,18:52:50,18:52:50
58781191,16498,11,18:53:42,18:53:42
58781191,6502,12,18:54:36,18:54:36
58781191,6504,13,18:55:21,18:55:21
58781191,6505,14,18:55:58,18:55:58
58781191,6507,15,18:57:11,18:57:11
58781191,6508,16,18:58:22,18:58:22
58781191,6509,17,18:59:03,18:59:03
58781191,2819,18,19:00:06,19:00:06
58781191,2818,19,19:00:58,19:00:58
58781191,22819,20,19:01:58,19:01:58
58781191,22818,21,19:02:31,19:02:31
58781191,22821,22,19:02:53,19:02:53
58781191,32818,23,19:03:18,19:03:18
58781191,42818,24,19:03:40,19:03:40
58781191,42819,25,19:04:50,
CR-627679-296,WR-0099-02,10,18:09:33,18:09:33
CR-627679-296,WR-0085-02,20,18:12:23,18:12:23
CR-627679-296,WR-0075-02,30,18:14:13,18:14:13
CR-627679-296,WR-0067-02,40,18:16:03,18:16:03
CR-627679-296,WR-0062-02,50,18:17:59,18:18:00
CR-627679-296,WR-0053-S,60,18:20:00,18:20:00
CR-627679-296,WR-0045-S,70,18:22:59,18:22:59
CR-627679-296,BNT-0000,80,18:39:09,
58398567,70252,480,18:06:03,18:07:21
58398567,70250,490,18:07:49,18:08:50
58398567,70248,500,18:10:24,18:11:14
58398567,70246,510,18:12:06,18:13:00
58398567,70244,520,18:14:42,18:15:54
58398567,70242,530,18:16:33,18:17:27
58398567,70240,540,18:18:00,18:19:07
58398567,70154,570,18:20:24,18:21:13
58398567,70156,580,18:23:03,18:23:45
58398567,70158,590,18:26:16,18:26:59
58398567,70200,600,18:28:03,18:29:59
58398567,70201,610,18:30:51,18:32:17
58398567,70203,620,18:33:23,18:34:22
58398567,70205,630,18:35:10,18:36:13
58398567,70207,640,18:38:05,18:38:36
58398567,70501,650,18:40:20,18:41:19
58398567,70513,670,18:43:41,18:44:28
58398567,70505,680,18:45:45,18:46:33
58398567,70507,690,18:47:33,18:48:20
58398567,70509,700,18:49:08,18:49:56
58398567,70511,710,18:51:36,
58780801,10833,1,,18:22:00
58780801,10835,2,18:24:14,18:24:14
58780801,774,3,18:30:05,18:30:05
58780801,775,4,18:30:11,18:30:11
58780801,776,5,18:30:38,18:30:38
58780801,8390,6,18:31:44,18:31:44
58780801,8391,7,18:32:03,18:32:03
58780801,8392,8,18:32:32,18:32:32
58780801,8393,9,18:32:50,18:32:50
58780801,8394,10,18:33:04,18:33:04
58780801,833,11,18:33:32,18:33:32
58780801,8473,12,18:34:50,18:34:50
58780801,8474,13,18:36:20,18:36:20
58780801,84741,14,18:36:43,18:36:43
58780801,8476,15,18:37:40,18:37:40
58780801,8477,16,18:37:55,18:37:55
58780801,8478,17,18:38:19,18:38:19
58780801,84791,18,18:38:40,18:38:40
58780801,8480,19,18:39:00,18:39:00
58780801,8481,20,18:39:28,18:39:28
58780801,8482,21,18:39:43,18:39:43
58780801,8483,22,18:40:23,18:40:23
58780801,8484,23,18:40:33,18:40:33
58780801,8485,24,18:40:44,18:40:44
58780801,8486,25,18:41:00,18:41:00
58780801,18487,26,18:41:29,18:41:29
58780801,8489,27,18:42:19,18:42:19
58780801,8490,28,18:42:31,18:42:31
58780801,8491,29,18:42:40,18:42:40
58780801,8492,30,18:42:59,18:42:59
58780801,84921,31,18:44:38,18:44:38
58780801,8495,32,18:45:19,18:45:19
58780801,8496,33,18:46:16,18:46:16
58780801,8497,34,18:46:38,18:46:38
58780801,8498,35,18:46:51,18:46:51
58780801,8499,36,18:47:28,18:47:28
58780801,8500,37,18:47:40,18:47:40
58780801,8501,38,18:48:01,18:48:01
58780801,8502,39,18:48:44,18:48:44
58780801,8503,40,18:48:59,18:48:59
58780801,8504,41,18:49:28,18:49:28
58780801,8505,42,18:49:44,18:49:44
58780801,8506,43,18:50:26,18:50:26
58780801,8507,44,18:51:18,18:51:18
58780801,8508,45,18:52:01,18:52:01
58780801,8509,46,18:52:20,18:52:20
58780801,8510,47,18:52:36,18:52:36
58780801,8511,48,18:53:13,18:53:13
58780801,8512,49,18:53:36,18:53:36
58780801,8513,50,18:54:04,18:54:04
58780801,8514,51,18:54:14,18:54:14
58780801,8515,52,18:54:35,18:54:35
58780801,8516,53,18:55:05,18:55:05
58780801,19031,54,18:55:35,18:55:35
58780801,988,55,18:56:53,18:56:53
58780801,989,56,18:57:16,18:57:16
58780801,900,57,18:58:25,
CR-628008-531-AshClosedFramShuttleDyn1,WML-0214-B,0,,18:58:00
CR-628008-531-AshClosedFramShuttleDyn1,WML-0252-B,1,19:09:59,
58780663,1152,39,18:05:01,18:05:01
58780663,1153,40,18:05:16,18:05:16
58780663,11531,41,18:07:00,18:07:00
58780663,1154,42,18:10:00,18:10:00
58780663,1755,43,18:10:37,18:10:37
58780663,1756,44,18:10:53,18:10:53
58780663,1757,45,18:11:55,18:11:55
58780663,1758,46,18:12:20,18:12:20
58780663,1760,47,18:13:03,18:13:03
58780663,1761,48,18:13:12,
58444180,210,3,18:06:45,18:06:45
58444180,212,4,18:08:10,18:08:10
58444180,890,5,18:10:58,18:10:58
58444180,891,6,18:12:22,18:12:22
58444180,892,7,18:15:06,18:15:06
58444180,6535,8,18:19:43,18:19:43
58444180,16535,9,18:21:35,
